UID,company,label,industries,keyPeople,founders,hqLocationCountry,revenue,assets,netIncome,foundingYear,type,keyPeopleFoundersCombined
DBPedia_3932,http://dbpedia.org/resource/First_Data,First Data,Financial services,"Frank Bisignano, Himanshu A. Patel",,,12050000000,48270000000.0,1470000000.0,1971.0,Subsidiary,"Frank Bisignano, Himanshu A. Patel"
DBPedia_3933,http://dbpedia.org/resource/Nippon_Steel,Nippon Steel,Steel,"Akio Mimura, Representative Director & President",,,6177000000000,8049000000000.0,251690000000.0,1950.0,Public company,"Akio Mimura, Representative Director & President"
DBPedia_3934,http://dbpedia.org/resource/Restore_plc,Restore plc,Support Services,"Martin Towers , Charles Bligh , Neil Ritchie FCA , Sharon Baylay , Susan Davy , Jamie Hopkins",,,215,516100000.0,37500000.0,2004.0,Public limited company,"Martin Towers , Charles Bligh , Neil Ritchie FCA , Sharon Baylay , Susan Davy , Jamie Hopkins"
DBPedia_3935,http://dbpedia.org/resource/Grupo_Financiero_Galicia,Grupo Financiero Galicia,Financial services,"Antonio R. Garcés,",,,1600000000,12900000000.0,272100000.0,1905.0,S.A. (corporation),"Antonio R. Garcés,"
DBPedia_3936,http://dbpedia.org/resource/Invesco,Invesco,Financial services,"Mark Armour, Sr Director, Martin L. Flanagan , Phil Taylor Sr Director, Rex Adams, Chairman, Wilbur Ross, CEO WL Ross",,,6890000000,32700000000.0,1780000000.0,1978.0,Public company,"Mark Armour, Sr Director, Martin L. Flanagan , Phil Taylor Sr Director, Rex Adams, Chairman, Wilbur Ross, CEO WL Ross"
DBPedia_3937,http://dbpedia.org/resource/JA_Solar_Holdings,JA Solar Holdings,Semiconductor,"Peng Fang, Jin Baofang",,,800000000,1070000000.0,70200000.0,2005.0,Public company,"Peng Fang, Jin Baofang"
DBPedia_3938,http://dbpedia.org/resource/Arlington_Asset_Investment,Arlington Asset Investment,Real estate investment trust,"J. Rock Tonkel, Jr., President & CEORichard E. Konzmann, CFODaniel E. Berce, Chairman",,,26000000,803000000.0,12000000.0,1989.0,Public company,"J. Rock Tonkel, Jr., President & CEORichard E. Konzmann, CFODaniel E. Berce, Chairman"
DBPedia_3939,http://dbpedia.org/resource/Nippon_Ham,Nippon Ham,,Hiroshi Kobayashi,,,989308,590688.0,16731.0,1949.0,Public Company,Hiroshi Kobayashi
DBPedia_3940,http://dbpedia.org/resource/HNI_Corporation,HNI Corporation,,"Jeffrey D. Lorenger, Marshall H. Bridges, Chief executive officer",,,2250000000,1450000000.0,110500000.0,1944.0,Public company,"Jeffrey D. Lorenger, Marshall H. Bridges, Chief executive officer"
DBPedia_3941,http://dbpedia.org/resource/Japan_Finance_Corporation,Japan Finance Corporation,,"Governor and CEO, Koichi Hosokawa",,,788300000000,24653.0,-35900000000.0,2008.0,State-owned enterprise,"Governor and CEO, Koichi Hosokawa"
DBPedia_3942,http://dbpedia.org/resource/Chevron_Corporation,Chevron Corporation,,Michael Wirth,,,162470000000,239540000000.0,15630000000.0,1879.0,Public company,Michael Wirth
DBPedia_3943,http://dbpedia.org/resource/Hikvision,Hikvision,Video surveillance,,,,306,377155432004.0,68825692164.0,2001.0,State-owned enterprise,
DBPedia_3944,http://dbpedia.org/resource/The_Hartford,The Hartford,,,,,20740000000,70820000000.0,2090000000.0,1810.0,Public company,
DBPedia_3945,"http://dbpedia.org/resource/Audacy,_Inc.","Audacy, Inc.",Broadcasting,"Andrew Sutor, Bob Philips, David Field, JD Crowley, Mike Dee, Pat Paxton, Richard Schmaeling, Susan Larkin",,United States,1463000000,,361000000.0,1968.0,Public company,"Andrew Sutor, Bob Philips, David Field, JD Crowley, Mike Dee, Pat Paxton, Richard Schmaeling, Susan Larkin"
DBPedia_3946,http://dbpedia.org/resource/Istituto_Poligrafico_e_Zecca_dello_Stato,Istituto Poligrafico e Zecca dello Stato,,"Domenico Tudini, President;, Paolo Aielli, CEO",,Italy,350136,,46767952.0,1928.0,Società per azioni,"Domenico Tudini, President;, Paolo Aielli, CEO"
DBPedia_3947,http://dbpedia.org/resource/Ted_Baker,Ted Baker,Fashion,"Helena Feltham, Rachel Osborne",Ray Kelvin,,617400000,,40700000.0,1988.0,Public limited company,"Helena Feltham, Rachel Osborne, Ray Kelvin"
DBPedia_3948,http://dbpedia.org/resource/Formula_Systems,Formula Systems,Conglomerate (company),"Guy Bernstein, CEO",,,640620000,,42960000.0,1985.0,Public company,"Guy Bernstein, CEO"
DBPedia_3949,http://dbpedia.org/resource/KNI_A/S,KNI A/S,"Bottling company, Liquid fuels, Lubricants, Public service, Retail, Service industry",Peter Grønvold Samuelsen,,,1314916000,,70643000.0,1986.0,Government-owned corporation,Peter Grønvold Samuelsen
DBPedia_3950,http://dbpedia.org/resource/Grupo_Argos,Grupo Argos,Conglomerate (company),"Jorge Mario Velasquez,, Juan Esteban Calle,",,,3700000000,,194300000.0,1934.0,S.A. (corporation),"Jorge Mario Velasquez,, Juan Esteban Calle,"
DBPedia_3951,http://dbpedia.org/resource/Grupo_Calvo,Grupo Calvo,Canning,"José Luis Calvo Pumpido, Manuel Calvo García-Benavides",,,401021214,,14754483.0,1940.0,S.A. (corporation),"José Luis Calvo Pumpido, Manuel Calvo García-Benavides"
DBPedia_3952,http://dbpedia.org/resource/Gunns,Gunns,Timber,"Chris Newman, John Gay",,,406000000,,904000000.0,1875.0,Public company,"Chris Newman, John Gay"
DBPedia_3953,http://dbpedia.org/resource/EDP_Brasil,EDP Brasil,,"Carlos Emanuel Baptista Andrade, Henrique Manuel Marques Faria Lima Freire, Luiz Otavio Assis Henriques, Michel Nunes Itkes, Miguel Nuno Simões Nunes Ferreira Setas",,,3500000000,,184600000.0,1996.0,S.A. (corporation),"Carlos Emanuel Baptista Andrade, Henrique Manuel Marques Faria Lima Freire, Luiz Otavio Assis Henriques, Michel Nunes Itkes, Miguel Nuno Simões Nunes Ferreira Setas"
DBPedia_3954,http://dbpedia.org/resource/Associated_Press,Associated Press,News media,"Steven R. Swartz, Daisy Veerasingham",,,510135000,,-73966000.0,1846.0,Nonprofit organization,"Steven R. Swartz, Daisy Veerasingham"
DBPedia_3955,http://dbpedia.org/resource/EuropaCorp,EuropaCorp,Film industry,"Luc Besson, Marc Shmuger",Luc Besson,,33174092,,15694259.0,1992.0,Public company,"Luc Besson, Marc Shmuger"
DBPedia_3956,http://dbpedia.org/resource/Doğan_Holding,Doğan Holding,,"Ragıp Nebil İlseven, Begümhan Doğan Faralyalı, İmre Barmanbek",Aydın Doğan,,1800000000,,310200000.0,1980.0,S.A. (corporation),"Aydın Doğan, Begümhan Doğan Faralyalı, Ragıp Nebil İlseven, İmre Barmanbek"
DBPedia_3957,http://dbpedia.org/resource/Eastlink_(company),Eastlink (company),Telecommunications,"John Bragg, Lee Bragg",,,310600000,,53800000.0,1998.0,Private company,"John Bragg, Lee Bragg"
DBPedia_3958,http://dbpedia.org/resource/Edinburgh_Woollen_Mill,Edinburgh Woollen Mill,Retail,"Steve Simpson, Dave Stevenson",,,88700000,,11900000.0,1946.0,Private limited company,"Steve Simpson, Dave Stevenson"
DBPedia_3959,http://dbpedia.org/resource/Fibria,Fibria,Pulp (paper),"Marcelo Strufaldi Castelli,",,,3500000000,,335600000.0,2009.0,Subsidiary,"Marcelo Strufaldi Castelli,"
DBPedia_3960,http://dbpedia.org/resource/Fnac_Darty,Fnac Darty,Retail,Enrique Martinez,,,3435,,3477171.0,1957.0,Public company,Enrique Martinez
DBPedia_3961,http://dbpedia.org/resource/Foreign_&_Colonial_Investment_Trust,Foreign & Colonial Investment Trust,Investment management,"Paul Niven, Simon Fraser",,,77600000,,58500000.0,1868.0,Public company,"Paul Niven, Simon Fraser"
DBPedia_3962,http://dbpedia.org/resource/Fosen_Trafikklag,Fosen Trafikklag,Public transport,Roger Granheim,,,1329,,80000000.0,1957.0,Public company,Roger Granheim
DBPedia_3963,http://dbpedia.org/resource/PageGroup,PageGroup,Recruitment,"David Lowden, Chairman, Stephen Ingham, CEO",,,1643,,118400000.0,1976.0,Public company,"David Lowden, Chairman, Stephen Ingham, CEO"
DBPedia_3964,http://dbpedia.org/resource/RSM_Tenon,RSM Tenon,Professional services,"CEO, Chris Merry",,,208,,700000.0,2009.0,Public Limited Company,"CEO, Chris Merry"
DBPedia_3965,http://dbpedia.org/resource/Hanson_(company),Hanson (company),Minerals,Simon Willis,,,4133,,401.0,1964.0,Subsidiary,Simon Willis
DBPedia_3966,http://dbpedia.org/resource/Havfisk,Havfisk,Fishing industry,Yngve Myhre,,,2316,,98000000.0,2005.0,Allmennaksjeselskap,Yngve Myhre
DBPedia_3967,http://dbpedia.org/resource/Taylor_Morrison,Taylor Morrison,Home construction,"Sheryl Palmer, President and CEO",,,6129000000,,243000000.0,2007.0,Public company,"Sheryl Palmer, President and CEO"
DBPedia_3968,http://dbpedia.org/resource/Argentum_Fondsinvesteringer,Argentum Fondsinvesteringer,Private Equity,Joachim Høegh-Krohn,,,396000000,,389000000.0,2001.0,Public ownership,Joachim Høegh-Krohn
DBPedia_3969,http://dbpedia.org/resource/Ferrostaal,Ferrostaal,,"Executive Board: Dr. John Benjamin Schroeder, Dr. Klaus Lesker, Joachim Ludwig, Ralf Schwarzhaupt, Dr. Michael Bütter",,,0,,93977600.0,1920.0,Private company,"Executive Board: Dr. John Benjamin Schroeder, Dr. Klaus Lesker, Joachim Ludwig, Ralf Schwarzhaupt, Dr. Michael Bütter"
DBPedia_3970,http://dbpedia.org/resource/RPC_Group,RPC Group,,"Jamie Pike, Chairman Pim Vervaat, Chief Executive",,,3747,,253800000.0,1988.0,Public company,"Jamie Pike, Chairman Pim Vervaat, Chief Executive"
DBPedia_3971,http://dbpedia.org/resource/Fidessa,Fidessa,Software,,,,353900000,,35700000.0,1981.0,Subsidiary,
DBPedia_3972,http://dbpedia.org/resource/Iofina,Iofina,,,,,39000000,,9200000.0,2005.0,Public company,
DBPedia_3973,http://dbpedia.org/resource/Expensify,Expensify,Expense management,David Barrett Ryan Schaffer Anu Muralidharan,David Barrett (entrepreneur),U.S.,142840000,183210000.0,,2008.0,Public company,"David Barrett (entrepreneur), David Barrett Ryan Schaffer Anu Muralidharan"
DBPedia_3974,http://dbpedia.org/resource/At_Home_(store),At Home (store),,"Chad Stauffer, Lewis L. Bird III",,,1737000000,2524.0,,1979.0,Public company,"Chad Stauffer, Lewis L. Bird III"
DBPedia_3975,http://dbpedia.org/resource/Ascent_Solar,Ascent Solar,"Photovoltaics, Solar energy","Kong Hian Lee, CEO",,,7000000,61400000.0,,2005.0,Public company,"Kong Hian Lee, CEO"
DBPedia_3976,http://dbpedia.org/resource/JGSP_Novi_Sad,JGSP Novi Sad,,Milovan Amidžić,,,22310282,33550003.0,,1946.0,State-owned enterprise,Milovan Amidžić
DBPedia_3977,http://dbpedia.org/resource/Ecobank_Kenya,Ecobank Kenya,Financial services,"Ehouman Kassi, Mohammed Nyaoga, Chairman, Managing Director",,,-10300000,427600000.0,,2005.0,Public company,"Ehouman Kassi, Mohammed Nyaoga, Chairman, Managing Director"
DBPedia_3978,http://dbpedia.org/resource/Eskom,Eskom,Energy,"Andre de Ruyter, Malegapuru Makgoba",,,13820000000,52840000000.0,,1923.0,Public utility,"Andre de Ruyter, Malegapuru Makgoba"
DBPedia_3979,http://dbpedia.org/resource/Etrion,Etrion,Renewable Energy,"Ashley Heppenstall , Marco A. Northland , Christian Lacueva , Ian H. Lundin , Aksel Azrac ,Garrett Soden",,,49600000,668100000.0,,2008.0,Public company,"Ashley Heppenstall , Marco A. Northland , Christian Lacueva , Ian H. Lundin , Aksel Azrac ,Garrett Soden"
DBPedia_3980,http://dbpedia.org/resource/Kaiyodo,Kaiyodo,Toys,Shuichi Miyawaki,,,2300000000,20000000.0,,1964.0,Gōdō gaisha,Shuichi Miyawaki
DBPedia_3981,http://dbpedia.org/resource/Gulf_African_Bank,Gulf African Bank,Bank,Abdalla Abdulkhalik,,,3902,212.0,,2008.0,Private company,Abdalla Abdulkhalik
DBPedia_3982,http://dbpedia.org/resource/Ashland_Global,Ashland Global,Manufacturing,"Chairman of the Board, Guillermo Novo",,,4948000000,3160000000.0,,1924.0,Public company,"Chairman of the Board, Guillermo Novo"
DBPedia_3983,http://dbpedia.org/resource/The_J.M._Smucker_Company,The J.M. Smucker Company,"Drink industry, Food industry","Mark T. Smucker, Richard K. Smucker",Jerome Monroe Smucker,U.S.,8170000000,,,1897.0,Public company,"Jerome Monroe Smucker, Mark T. Smucker, Richard K. Smucker"
DBPedia_3984,http://dbpedia.org/resource/Tartan_Laboratories,Tartan Laboratories,Computer software,,"Anita K. Jones, William A. Wulf",United States,8000000,,,1981.0,Privately held company,
DBPedia_3985,http://dbpedia.org/resource/Duane_Reade,Duane Reade,Retail,Gregory Wasson,,United States,1580000000,,,1960.0,Subsidiary,Gregory Wasson
DBPedia_3986,http://dbpedia.org/resource/Nisshinbo_Holdings,Nisshinbo Holdings,Manufacturing,Masahiro Murakami,,Japan,4640000000,,,1907.0,Public Company,Masahiro Murakami
DBPedia_3987,http://dbpedia.org/resource/Jatco,Jatco,Automotive industry,"Teruaki Nakatsuka,",,Japan,740100000000,,,1970.0,Unlisted public company,"Teruaki Nakatsuka,"
DBPedia_3988,http://dbpedia.org/resource/Four_Seasons_Hotels_and_Resorts,Four Seasons Hotels and Resorts,Hospitality industry,"Isadore Sharp, John Davison, Bill Gates",Isadore Sharp,,4300000000,,,1961.0,Privately held company,"Bill Gates, Isadore Sharp, John Davison"
DBPedia_3989,http://dbpedia.org/resource/Janus_Films,Janus Films,Film distributor,"Saul J. Turell, William J. Becker","Bryant Haliday, Cyrus Harvey Jr.",,6100000,,,1956.0,Privately held company,"Bryant Haliday, Cyrus Harvey Jr., Saul J. Turell, William J. Becker"
DBPedia_3990,http://dbpedia.org/resource/E.Leclerc,E.Leclerc,,Michel Edouard Leclerc,Édouard Leclerc,,56870000000,,,1948.0,Cooperative,"Michel Edouard Leclerc, Édouard Leclerc"
DBPedia_3991,http://dbpedia.org/resource/EG_Group,EG Group,,"Imraan Patel, Lord Stuart Rose, Mohsin Issa, Zuber Issa","Mohsin Issa, Zuber Issa",,26511000000,,,2001.0,Privately held company,"Imraan Patel, Lord Stuart Rose, Mohsin Issa, Zuber Issa"
DBPedia_3992,http://dbpedia.org/resource/EPAM_Systems,EPAM Systems,Software engineering,"Arkadiy Dobkin, CEO & President",,,3758000000,,,1993.0,Public company,"Arkadiy Dobkin, CEO & President"
DBPedia_3993,http://dbpedia.org/resource/Etro,Etro,Retailing,"Ippolito Etro, Jacopo Etro, Kean Etro, Veronica Etro",,,372000000,,,1968.0,Private company,"Ippolito Etro, Jacopo Etro, Kean Etro, Veronica Etro"
DBPedia_3994,http://dbpedia.org/resource/FAT_Brands,FAT Brands,Restaurant,"Andy Wiederhorn, Ken Kuick",,,303400000,,,2017.0,Public,"Andy Wiederhorn, Ken Kuick"
DBPedia_3995,http://dbpedia.org/resource/Rauch_(company),Rauch (company),Beverage,Jürgen Rauch,,,939776000,,,1919.0,Public company,Jürgen Rauch
DBPedia_3996,http://dbpedia.org/resource/Tea_Collection,Tea Collection,Retail,"Emily Meyer, Leigh Rawdon",,,40,,,2002.0,Privately held company,"Emily Meyer, Leigh Rawdon"
DBPedia_3997,http://dbpedia.org/resource/Craveable_Brands,Craveable Brands,Fast food restaurant,Karen Bozic,,,800000000,,,2007.0,Subsidiary,Karen Bozic
DBPedia_3998,http://dbpedia.org/resource/Auctionata,Auctionata,Online auction,"Thomas Hesse , Alexander Gilkes , Lucas Hulsmann , Osman Khan, Jan Thiel, Johannes Riedl,",,,150000000,,,2012.0,Aktiengesellschaft (Deutschland),"Thomas Hesse , Alexander Gilkes , Lucas Hulsmann , Osman Khan, Jan Thiel, Johannes Riedl,"
DBPedia_3999,http://dbpedia.org/resource/Eargo,Eargo,,Christian Gormsen,,,45000000,,,2010.0,Public,Christian Gormsen
DBPedia_4000,http://dbpedia.org/resource/Euler_Hermes,Euler Hermes,,"Clarisse Kopff, chairman of Allianz Trade Board of Management",,,1,,,2002.0,Société Anonyme,"Clarisse Kopff, chairman of Allianz Trade Board of Management"
DBPedia_4001,http://dbpedia.org/resource/PC_Connection,PC Connection,,"Timothy McGrath, Patricia Gallup, Stephen P. Sarno (businessperson)",,,2900000000,,,1982.0,Public company,"Timothy McGrath, Patricia Gallup, Stephen P. Sarno (businessperson)"
DBPedia_4002,http://dbpedia.org/resource/Park_Slope_Food_Coop,Park Slope Food Coop,,"Elizabeth Tobier, Imani Q'Ryn, Joe Holtz, Shayna Moliver",,,56000000,,,1973.0,Consumers' cooperative,"Elizabeth Tobier, Imani Q'Ryn, Joe Holtz, Shayna Moliver"
DBPedia_4003,http://dbpedia.org/resource/Evolutions_Television,Evolutions Television,Post-production,,,,10000000,,,1994.0,Privately held company,
DBPedia_4004,http://dbpedia.org/resource/Formlabs,Formlabs,"3D printing, Selective laser sintering, Stereolithography",,,,82500000,,,2011.0,Privately held company,
DBPedia_4005,http://dbpedia.org/resource/Kombiverkehr,Kombiverkehr,Transport,"Armin Riedl, Alexander Ochs",,,326102272,,,1969.0,Gesellschaft mit beschränkter Haftung,"Armin Riedl, Alexander Ochs"
DBPedia_4006,http://dbpedia.org/resource/The_Habit_Burger_Grill,The Habit Burger Grill,Fast casual restaurant,"Ira Fils, CFO, Russell W. Bendel, CEO",,,402000000,,,1969.0,Subsidiary,"Ira Fils, CFO, Russell W. Bendel, CEO"
DBPedia_4007,http://dbpedia.org/resource/Hammerson,Hammerson,Property,"Rita-Rose Gagné, Robert Noel (businessman)",Lewis Hammerson,,134800000,,,1942.0,Public limited company,"Lewis Hammerson, Rita-Rose Gagné, Robert Noel (businessman)"
DBPedia_4008,http://dbpedia.org/resource/Jakks_Pacific,Jakks Pacific,Consumer products,"Joel Bennett, Stephen Berman",Jack Friedman,,804300000,,,1995.0,Public company,"Jack Friedman, Joel Bennett, Stephen Berman"
DBPedia_4009,http://dbpedia.org/resource/The_Estée_Lauder_Companies,The Estée Lauder Companies,Cosmetics,"Fabrizio Freda, William P. Lauder",Estée Lauder (businesswoman),,14290000000,,,1946.0,Public company,"Estée Lauder (businesswoman), Fabrizio Freda, William P. Lauder"
DBPedia_4010,http://dbpedia.org/resource/Attock_Oil_Company,Attock Oil Company,Oil and gas industry,Mr. Laith G. Pharaon,Ghaith Pharaon,,4110000000,,,1913.0,Holding company,"Ghaith Pharaon, Mr. Laith G. Pharaon"
DBPedia_4011,http://dbpedia.org/resource/The_Honest_Company,The Honest Company,,"Founder / CCO / Chairperson Jessica Alba, Chief executive officer, Nick Vlahos","Brian Lee (entrepreneur), Christopher Gavigan, Jessica Alba",,318600000,,,2011.0,Public Company,"Brian Lee (entrepreneur), Chief executive officer, Christopher Gavigan, Founder / CCO / Chairperson Jessica Alba, Jessica Alba, Nick Vlahos"
DBPedia_4012,http://dbpedia.org/resource/Arthur_Cox_(law_firm),Arthur Cox (law firm),,"Geoff Moore, Orla O'Connor",Arthur Cox (lawyer),,155063040,,,1920.0,Limited liability partnership,"Arthur Cox (lawyer), Geoff Moore, Orla O'Connor"
DBPedia_4013,http://dbpedia.org/resource/EDF_Energy,EDF Energy,Energy,Simone Rossi,,,8172,,,2002.0,Subsidiary,Simone Rossi
DBPedia_4014,http://dbpedia.org/resource/Essel_Group,Essel Group,Conglomerate (company),"Jawahar Goel, Subhash Chandra",,,2400000000,,,1926.0,Private Company,"Jawahar Goel, Subhash Chandra"
DBPedia_4015,http://dbpedia.org/resource/Exact_(company),Exact (company),"Computer software, Information technology",Paul Ramakers Eduard Hagens,,,196413184,,,1984.0,Besloten vennootschap,Paul Ramakers Eduard Hagens
DBPedia_4016,http://dbpedia.org/resource/Ford's_Garage,Ford's Garage,Restaurant,"Marc Brown, Franchisee, Steve Shlemon President",,,32600000,,,2012.0,Private company,"Marc Brown, Franchisee, Steve Shlemon President"
DBPedia_4017,http://dbpedia.org/resource/Fortis_Inc.,Fortis Inc.,Electricity generation,"David Hutchens, President & CEO",,,8783000000,,,1987.0,Public company,"David Hutchens, President & CEO"
DBPedia_4018,http://dbpedia.org/resource/Brasserie_Nationale_d'Haïti,Brasserie Nationale d'Haïti,Beverages,Wietse Mutters,,,150000000,,,1973.0,Private company,Wietse Mutters
DBPedia_4019,http://dbpedia.org/resource/Nidec,Nidec,Electronic components,Shigenobu Nagamori,,,11150000000,,,1973.0,Public company,Shigenobu Nagamori
DBPedia_4020,http://dbpedia.org/resource/Nippon_Light_Metal,Nippon Light Metal,"Chemicals, Non-ferrous metal","Takashi Ishiyama,",,,371880000000,,,2012.0,Public company,"Takashi Ishiyama,"
DBPedia_4021,http://dbpedia.org/resource/Pacific_City_Bank,Pacific City Bank,Banking,"Henry Kim, president and chief executive officer",,,67200000,,,2003.0,Public company,"Henry Kim, president and chief executive officer"
DBPedia_4022,http://dbpedia.org/resource/Parexel,Parexel,"Clinical research organization, Pharmaceutical",CEO: Jamie Macdonald,,,2300000000,,,1982.0,Privately held company,CEO: Jamie Macdonald
DBPedia_4023,http://dbpedia.org/resource/Partners_Group,Partners Group,"Infrastructure, Private debt, Private equity, Real estate","Steffen Meister ,David Layton",,,2629000000,,,1996.0,Aktiengesellschaft,"Steffen Meister ,David Layton"
DBPedia_4024,http://dbpedia.org/resource/Kier_Group,Kier Group,"Civil engineering, Construction, Property management","Matthew Lester, Chairman, Andrew Davies (businessman), CEO",,,3475,,,1928.0,Public limited company,"Matthew Lester, Chairman, Andrew Davies (businessman), CEO"
DBPedia_4025,http://dbpedia.org/resource/19_Entertainment,19 Entertainment,Entertainment,"Jason Morey, Worldwide head of music, Marc Graboff, President, Core Media Group, Simon Fuller, Founder",,,288100000,,,1985.0,Subsidiary,"Jason Morey, Worldwide head of music, Marc Graboff, President, Core Media Group, Simon Fuller, Founder"
DBPedia_4026,http://dbpedia.org/resource/HLL_Lifecare,HLL Lifecare,Healthcare,K. B. George,,,1059,,,1966.0,State-owned enterprise,K. B. George
DBPedia_4027,http://dbpedia.org/resource/Habib_Group,Habib Group,Conglomerate (company),"Yakub Ali, Yasin Ali",,,500000000,,,1947.0,Privately held company,"Yakub Ali, Yasin Ali"
DBPedia_4028,http://dbpedia.org/resource/Hannover_Re,Hannover Re,Financial services,"Jean-Jacques Henchoz, Claude Chèvre, Clemens Jungsthöfel ,Torsten Leue, Klaus Miller, Michael Pickel, Silke Sehm, Sven Althoff",,,25373952000,,,1966.0,Societas Europaea,"Jean-Jacques Henchoz, Claude Chèvre, Clemens Jungsthöfel ,Torsten Leue, Klaus Miller, Michael Pickel, Silke Sehm, Sven Althoff"
DBPedia_4029,http://dbpedia.org/resource/International_Rectifier,International Rectifier,"Integrated Circuits, Semiconductor","Eric Lidow, Founder, Robert LeFort, President",,,1100000000,,,1947.0,Public company,"Eric Lidow, Founder, Robert LeFort, President"
DBPedia_4030,http://dbpedia.org/resource/Japan_Steel_Works,Japan Steel Works,Industrial machinery,Ikuo Sato,,,2346000000,,,1907.0,Public Company,Ikuo Sato
DBPedia_4031,http://dbpedia.org/resource/Asahi_Kasei,Asahi Kasei,Chemical industry,Koshiro Kudo,,,1897,,,1931.0,Public company,Koshiro Kudo
DBPedia_4032,http://dbpedia.org/resource/Ascential,Ascential,Publishing,"Duncan Painter, Scott Forbes,",,,349300000,,,1947.0,Public limited company,"Duncan Painter, Scott Forbes,"
DBPedia_4033,http://dbpedia.org/resource/AMAG_Automobil-_und_Motoren,AMAG Automobil- und Motoren,Automobile,"Martin Haefner, Chairman Helmut Ruhl, CEO AMAG Group AG",,,4700000000,,,1945.0,Automobile,"Martin Haefner, Chairman Helmut Ruhl, CEO AMAG Group AG"
DBPedia_4034,http://dbpedia.org/resource/E.ON_UK,E.ON UK,,"Mike Lewis, CEO",,,5800000000,,,1989.0,Limited company,"Mike Lewis, CEO"
DBPedia_4035,"http://dbpedia.org/resource/Finish_Line,_Inc.","Finish Line, Inc.",,Sam Sato,,,1440000000,,,1976.0,Subsidiary,Sam Sato
DBPedia_4036,http://dbpedia.org/resource/Greenheart_Group,Greenheart Group,,Judson Martin,,,495200000,,,2010.0,Public company,Judson Martin
DBPedia_4037,http://dbpedia.org/resource/Cheplapharm_Arzneimittel,Cheplapharm Arzneimittel,,"Bianca Y. Juha, Edeltraud Lafer, Jens Rothstein, Sebastian F. Braun",,,209570048,,,1998.0,Gesellschaft mit beschränkter Haftung,"Bianca Y. Juha, Edeltraud Lafer, Jens Rothstein, Sebastian F. Braun"
DBPedia_4038,http://dbpedia.org/resource/Nortura,Nortura,Meat processing,,,,23545000000,,,2006.0,Cooperative,
DBPedia_4039,http://dbpedia.org/resource/Jastrzębska_Spółka_Węglowa,Jastrzębska Spółka Węglowa,Mining,,,,1780000000,,,1993.0,S.A. (corporation),
DBPedia_4040,http://dbpedia.org/resource/Tetra_Tech,Tetra Tech,Professional services,,,,3100000000,,,1966.0,Public company,
DBPedia_4041,http://dbpedia.org/resource/Eurasian_Natural_Resources_Corporation,Eurasian Natural Resources Corporation,,,,,6320,,,1994.0,Subsidiary,
DBPedia_4042,http://dbpedia.org/resource/Harbottle_&_Lewis,Harbottle & Lewis,,,,,35,,,1955.0,Limited liability partnership,
DBPedia_4043,http://dbpedia.org/resource/Ridley_Inc.,Ridley Inc.,,"Steven J. VanRoekel, President & CEO",,,574800000,205400000.0,19200000.0,,Subsidiary,"Steven J. VanRoekel, President & CEO"
DBPedia_4044,http://dbpedia.org/resource/Extended_Stay_America,Extended Stay America,Hotel,Greg Juceam,,,1218000000,4030000000.0,165000000.0,,Public company,Greg Juceam
DBPedia_4045,http://dbpedia.org/resource/Novartis,Novartis,Pharmaceutical industry,Vasant Narasimhan,,,51630000000,131790000000.0,24020000000.0,,Public company,Vasant Narasimhan
DBPedia_4046,http://dbpedia.org/resource/Jefferies_Financial_Group,Jefferies Financial Group,Financial services,"Brian P. Friedman, President, Joseph S. Steinberg, Chairman, Richard B. Handler, CEO",,,8185000000,58506000000.0,769000000.0,,Public company,"Brian P. Friedman, President, Joseph S. Steinberg, Chairman, Richard B. Handler, CEO"
DBPedia_4047,http://dbpedia.org/resource/Covanta,Covanta,"Renewable Energy, Waste Management","Azeez Mohammed, President and Chief Executive Officer",,,1868,3843.0,152000000.0,,Private company,"Azeez Mohammed, President and Chief Executive Officer"
DBPedia_4048,http://dbpedia.org/resource/Argo_Group,Argo Group,Insurance,"Kevin J. Rehnberg, Scott Kirk",,,1890000000,10470000000.0,71900000.0,,Public company,"Kevin J. Rehnberg, Scott Kirk"
DBPedia_4049,http://dbpedia.org/resource/Assa_Abloy,Assa Abloy,"Manufacturing, Service (economics)","Lars Renström , Nico Delvaux",,,95007,129975.0,10901.0,,Public company,"Lars Renström , Nico Delvaux"
DBPedia_4050,http://dbpedia.org/resource/Tenaris,Tenaris,Oilfield services,Paolo Rocca,,,4300000000,,59000000.0,,S.A. (corporation),Paolo Rocca
DBPedia_4051,http://dbpedia.org/resource/Nissan_Chemical_Corporation,Nissan Chemical Corporation,Chemical Industry,Kojiro Kinoshita,"Eiichi Shibusawa, Jokichi Takamine, Takashi Masuda",Japan,1800000000,,,,Public Company,"Eiichi Shibusawa, Jokichi Takamine, Kojiro Kinoshita, Takashi Masuda"
DBPedia_4052,http://dbpedia.org/resource/Nissin_Kogyo,Nissin Kogyo,Automotive industry,Yasushi Kawaguchi,,Japan,166800000000,,,,Public company,Yasushi Kawaguchi
DBPedia_4053,http://dbpedia.org/resource/Japan_Radio_Company,Japan Radio Company,Electronics,"Kenji Ara, Takayoshi Tsuchida",,Japan,125100000000,,,,Subsidiary,"Kenji Ara, Takayoshi Tsuchida"
